koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_impact
-1.2125558419778122,-0.6309448403053067,-1.3651908770943484,-1.0635898901947878,1.1868903878541643,1.2229878884946492,-1.1969964742898067,-0.1441112438339748
2.1539851111671515,1.6421399576230153,-0.25779932728227756,-0.5316407012780883,-1.7749417725034082,-1.6825578604128686,-0.8283652378289683,-0.2232825879607496
-0.95075333249161,-1.1669907442775627,-0.13009164127077913,-0.7230128167228125,0.06794202136381818,0.039834791968123645,-0.2436792482118687,-0.21963749845215036
2.208877504571065,2.335123712371459,-0.04840513087295702,0.768603839208798,-2.161784236605323,-1.8553995929517109,-0.7901706960133761,0.1311659158554373
-0.6905441429466262,-0.922410245388749,-0.4131833168016535,-0.7476473954117887,0.16866924941970607,0.14694986355397086,-0.35290256154933536,-0.21147249795288814
2.147396707348079,1.0259698297441693,-0.5231308216312287,-0.7257070252533939,-1.7749417725034082,-1.6842789796798365,-0.92301841131138,-0.16087865557353115
0.12150192827014043,-0.3214496861629967,-1.2023111660084151,-0.7203290711643316,0.3698158206054052,0.3584516750499756,-0.45716813450658,-0.06712695341235955
-0.14408779370037886,-1.0047607024202636,0.9672502368232306,2.944392058238225,-0.16260876986142764,-0.20188065778246347,0.7375699877758327,1.754834586565868
-1.0801977792367297,-0.024486223489179774,2.367907790205919,2.0962363434505296,1.822134688372259,1.8917688605218645,1.6109056903412882,-0.0747087395902459
-1.1761764064743931,-0.3413641841183454,-1.3592156816028054,-1.07692272071696,1.076601647044111,1.104396029115785,-1.46679748325973,-0.09395481219564972
-0.26292038549856606,0.07521741414675014,-1.3592156816028054,-0.9965250765398892,0.16725830727032215,0.14454274316222826,-0.7503835888595926,0.03493555282841823
0.40439982890974396,1.6414798026013315,-1.2128631101961926,-0.9281223330478493,-0.2942412995457323,-0.34139652415841626,-0.6577427750761677,-0.21380535523839164
1.216592425128404,0.3893854035050451,-0.13727929102277195,-0.49977044927641695,-1.221662557152002,-1.2647188953454154,-0.5547213935090258,-0.2205123199342142
0.3085402487028687,0.4160814145984835,-0.9495961269746412,-0.7819220367384917,-0.06826932942550747,-0.10329902501176987,-1.2387058273705522,-0.22080392709490212
1.2545128339065146,0.5539214924349163,0.06082082057596199,1.1070530568220374,-1.0517253408729588,-1.1082949587112905,-0.5603190801193723,0.1489539526574014
-0.2134115528722427,-0.780763996374794,1.2737357939783076,0.5420178728315814,0.08148408817115001,0.05391329228018731,1.6531004274984418,-0.18435303200891004
2.454175656719314,1.5282272062010487,-0.31147804880697494,-0.6092245485063877,-2.0797013945290383,-1.8268274826158424,-0.8881789711891058,-0.11941211732370657
-0.8487764214097587,0.3683857657340947,1.1089797223992965,1.4119932414041438,0.955588629458687,0.9765068508557666,1.8450813819533134,0.1375812733905719
0.7224382732937986,-0.5095490460313516,2.029483222227318,1.3826084531408085,-0.9721365903499731,-1.0305086873777132,2.149018889033764,0.06817876914684297
0.4224904098936624,0.7556262207001421,-1.0997219668662475,-0.6069475658441686,0.061882480905445944,0.032616056030915205,-0.6952195846043339,0.03726841011392173
-0.7238353075821179,-0.47896577372081606,1.067922031588849,0.25292101157881236,-0.033808621667403047,-0.0676903347805634,0.28959314633473443,0.026770552329156
-1.0664261341787342,1.3826304548460735,-1.6032914458992265,-0.9032484639649535,1.8476047063412817,1.9190546370386452,-0.8026360002060688,-0.18403226413215332
-0.3360300839380647,-0.5989059633809867,-0.09261616583192646,-0.4730409003023876,-0.09339548598158608,-0.1296959182877847,0.14109893706024024,-0.0018069494182617728
-0.6409667960887764,-1.0925280960775792,-0.5371422913680014,-0.9652852440895815,-0.5504323543005956,-0.6063707203761659,-0.2657268412161906,-0.09599606232046527
-0.8335738953516922,0.49610694336584743,1.190222971547611,1.4563256182837043,0.9291236765142507,0.9483768908558563,1.1012526631704351,0.1337903803016287
0.45500763357083657,0.5966132765284292,-0.7831434068833605,-0.7878034646876617,-0.3098510648242125,-0.3570270853863044,-0.6479125449132416,-0.2205123199342142
1.6379251842795173,0.30755676034083007,0.1721463643186642,-0.225433056856552,-1.5833780053628799,-1.5588930975798132,-0.042889121689298766,0.02414608788296457
