koi_period,koi_duration,koi_depth,koi_impact,koi_prad,koi_teq,koi_insol,koi_model_snr
26.44439337,3.9783,1843.5,0.03,3.91,562.0,23.54,88.0
165.739861,24.9393,7343.4,0.263,57.54,692.0,54.1,527.8
5.45298742,2.1328,86.0,0.879,0.92,904.0,158.12,21.0
1.827660875,3.986,46676.8,1.026,42.1,1664.0,1811.72,890.3
30.971766472,8.31171,228680.0,0.763,51.72,523.0,17.73,3245.9
45.5827119,3.193,76.5,0.253,2.42,957.0,198.31,9.6
173.06929,12.84,576.7,1.1262,30.29,518.0,17.08,19.9
113.556471,2.383,278.7,0.1828,6.76,651.0,42.48,7.6
1.569066598,2.7803,147.2,0.097,1.68,1849.0,2763.39,48.7
13.2274753,6.356,229.8,0.803,1.94,867.0,133.34,16.4
14.07969236,1.375,169.5,0.544,2.08,931.0,177.81,26.2
360.76458,21.22,383.7,1.7475,60.3,216.0,0.52,10.0
8.667826242,5.06514,43491.0,0.822,37.51,1225.0,531.63,4638.1
2.900613144,3.7357,165475.0,0.334,38.63,1289.0,650.9,617.7
3.180027898,3.5797,120.3,0.196,1.53,1458.0,1066.86,50.4
42.1406089,5.083,895.5,0.045,1.85,349.0,3.49,21.6
11.523067458,3.8757,507.3,0.0,3.13,927.0,174.81,142.0
0.823014905,3.5426,850.5,1.247,22.17,1482.0,1136.75,130.5
3.74788208,4.183,153.4,0.09,0.94,979.0,216.97,13.6
381.85852,16.121,362.9,0.024,8.3,453.0,9.93,16.0
6.256352128,2.3512,3289.3,1.269,30.76,918.0,167.92,120.4
0.609662423,4.24033,140917.0,0.799,110.14,3834.0,51214.99,3250.1
1.587485742,7.7489,246568.0,0.259,41.52,1460.0,1070.86,996.8
1.99042642,3.083,133.8,0.067,1.17,1539.0,1327.48,25.3
3.54553077,4.143,119.2,0.143,1.62,1448.0,1039.47,18.1
2.115511511,8.5116,25805.0,1.278,36.16,897.0,152.34,153.3
3.546531809,2.2746,442.7,0.633,2.18,1212.0,510.26,26.4
0.638437699,0.3028,286.8,0.904,2.48,1709.0,2024.34,25.8
2.03742712,3.939,36.0,0.791,0.9,1812.0,2550.21,11.4
561.08191,14.94,229.1,0.4298,1.93,255.0,1.0,9.8
3.314947362,1.8007,1398.2,0.799,3.94,1155.0,421.03,123.5
2.55549176,9.083,113.8,1.228,23.35,1312.0,701.68,24.3
0.53936593,5.434,145.0,0.988,9.19,5016.0,149399.93,57.6
348.61891,3.567,689.0,0.282,2.4,253.0,0.97,5.8
40.1097817,5.2096,732.0,0.016,3.11,556.0,22.65,40.3
12.27057043,3.002,295.5,0.026,1.67,811.0,102.25,18.7
40.8366307,4.956,264.8,0.363,1.5,496.0,14.3,18.7
1.012672041,3.0512,1197.6,0.957,5.89,2337.0,7026.31,237.4
38.35312,2.9,3090.0,0.017,5.57,557.0,22.73,8.6
488.67353,12.35,691.0,0.432,2.03,188.0,0.3,8.2
48.507991,8.984,288.9,0.944,2.06,511.0,16.08,11.4
5.40426917,2.5315,860.6,0.229,2.85,1073.0,312.93,40.5
15.288709179,5.00366,512474.0,0.372,54.56,509.0,15.84,1758.7
4.60300256,2.6848,302.5,0.072,1.32,848.0,122.02,22.2
9.449438672,5.5479,12867.3,1.243,60.59,1152.0,415.72,231.4
4.583520948,2.7055,3812.1,0.045,5.39,1038.0,274.98,99.5
9.3281912,3.991,45.2,0.044,0.59,788.0,91.02,13.7
1.51918335,5.45573,499989.0,0.336,128.17,2517.0,9460.59,899.3
5.263415218,2.1446,1030.7,0.853,3.77,1103.0,349.4,117.0
5.07538255,1.7,163.1,0.919,1.74,1154.0,419.23,16.0
5.77675928,6.789,3522.5,1.272,32.77,954.0,195.79,141.4
44.96407458,4.981,811.6,0.11,2.0,379.0,4.89,88.0
10.45839865,3.154,306.8,0.009,1.25,609.0,32.45,18.6
0.73240662,4.33,329.0,0.8618,3.65,3191.0,24515.44,15.3
1.507099289,4.8361,1282.0,1.265,26.56,1448.0,1037.46,142.7
1.08070294,3.363,145.6,0.688,1.04,1565.0,1419.52,17.6
2.17489806,4.599,74.8,0.76,1.08,1496.0,1187.26,29.3
370.35639,12.75,732.2,0.414,2.82,268.0,1.21,13.0
8.48032079,5.791,170.7,0.004,0.95,759.0,78.45,14.7
0.789171236,1.734,73.4,0.417,0.69,1527.0,1291.41,9.0
1.89140138,9.52,557.6,1.222,25.67,1377.0,849.6,12.4
3.2828024,3.2532,142.5,0.159,1.79,1467.0,1093.39,24.4
7.061149921,3.33515,131257.0,0.912,43.71,842.0,118.87,631.5
2.493237866,2.644,259.2,0.975,9.48,2241.0,5975.48,20.7
13.4256161,11.781,142.3,0.5971,1.66,987.0,224.45,12.5
12.76220558,2.0688,653.8,0.955,3.18,721.0,63.86,17.4
8.8109721,4.822,24048.0,1.227,47.94,881.0,142.58,26.0
396.349253,2.685,413.1,0.0384,2.39,293.0,1.73,5.7
64.617518,5.796,2486.6,0.9,5.4,383.0,5.09,61.9
1.558544209,3.3727,225588.0,0.507,35.12,1182.0,460.09,421.6
92.263742,8.605,296.9,0.273,2.22,469.0,11.42,12.2
19.7352868,5.097,319.4,1.417,49.24,743.0,72.08,17.1
23.832382513,7.06068,278997.0,0.664,63.78,623.0,35.58,2389.2
20.6579443,8.798,98.2,0.188,1.27,728.0,66.27,14.1
3.50474265,8.2852,88625.0,1.049,200.24,2689.0,12355.55,977.2
1.56859048,11.591,280.6,1.198,23.41,1693.0,1935.28,43.3
3.517494725,1.5639,532.8,0.742,1.42,704.0,58.08,52.6
16.84183355,2.6194,822.1,0.688,3.08,699.0,56.43,23.6
1.10601182,2.577,52.9,0.532,0.77,1903.0,3093.39,15.5
1.077467951,2.1125,75.7,1.181,31.06,2339.0,7064.38,47.4
15.96532718,4.5837,482.2,0.674,3.33,872.0,136.42,144.2
5.93919041,2.285,424.5,0.107,3.7,1357.0,801.92,15.9
68.538296,3.627,1087.0,0.002,25.77,1031.0,267.17,11.3
384.09781,12.55,100.1,0.016,1.63,330.0,2.8,8.7
0.971933156,1.9265,4786.0,1.42,50.75,1754.0,2240.48,223.1
3.951383138,1.0582,405.7,1.217,23.51,1083.0,324.78,23.9
12.4252735,20.756,84.7,0.171,2.37,1299.0,673.53,36.6
23.6421965,5.018,1102.2,0.022,2.9,595.0,29.65,97.2
1.20320092,1.9197,2807.1,1.274,49.25,2124.0,4809.16,250.8
372.54353,21.83,1106.0,1.7826,74.14,226.0,0.62,11.9
375.17737,20.52,1230.0,0.405,3.64,264.0,1.15,13.7
198.7106251,8.638,2094.8,0.026,3.56,258.0,1.05,62.1
0.523632451,1.99,8.1,0.738,1.08,5313.0,188657.97,13.9
75.681309,11.62,107.7,0.6194,1.64,560.0,23.25,9.1
0.364860478,1.4736,112.6,0.267,0.68,1993.0,3703.08,23.5
11.8061737,4.472,88.1,0.905,2.87,1407.0,926.72,10.1
7.9320191,8.18,125.1,0.5896,1.04,811.0,102.05,8.8
1.195515364,6.08509,396401.0,0.475,156.91,2640.0,11494.67,4630.1
0.984941669,1.9724,81.4,0.045,1.49,2335.0,7044.68,22.9
3.521050679,3.5323,4879.8,1.266,256.2,2434.0,8306.9,337.2
17.44486016,4.445,826.9,0.871,3.24,679.0,50.32,46.0
214.881456,9.581,759.2,0.023,2.68,286.0,1.59,16.1
18.9985279,4.529,430.7,1.3,43.17,792.0,93.03,16.9
1.570919281,3.2232,65124.0,1.083,59.12,1797.0,2473.29,316.9
13.74883059,6.0968,425.9,0.658,3.63,975.0,213.84,167.6
1.105123883,3.001,66.7,0.685,0.83,1755.0,2235.64,20.7
0.562563871,1.591,34.6,0.36,0.69,2626.0,11201.45,16.4
2.81401302,5.801,55.7,0.567,1.51,1723.0,2081.51,33.8
3.963787093,3.10316,25015.2,0.95,28.11,1389.0,880.12,584.8
41.7084063,8.567,330.0,0.671,2.19,608.0,32.24,24.3
1.33254971,4.69,158.3,0.741,1.36,1782.0,2377.19,35.3
4.62602867,0.643,346.9,0.739,1.65,1012.0,247.34,14.7
38.036729482,4.34617,82871.6,0.501,27.5,500.0,14.81,1300.0
1.574090323,1.5796,224.9,0.071,0.93,998.0,234.92,17.7
0.241842544,0.7257,203.3,0.3064,1.16,2689.0,12357.89,29.3
1.049468616,4.848,22.0,0.731,0.84,2808.0,14709.49,22.8
0.755103143,2.885,43.8,0.662,1.49,2927.0,17302.11,27.3
172.280975,12.24,313.8,0.602,1.6,301.0,1.95,10.2
241.647602,1.742,361.7,0.0404,1.88,300.0,1.92,5.6
1.428596987,2.1401,50.0,0.7017,1.62,2637.0,11425.1,26.1
16.371883638,3.44467,65927.0,1.066,70.73,840.0,117.9,639.8
1.74336627,10.405,451.0,1.855,140.49,2029.0,4006.15,20.8
18.87058705,3.4701,588.0,0.878,2.67,701.0,56.97,28.5
7.448375935,4.23892,152666.0,0.35,34.37,871.0,136.18,1837.9
466.9407,30.56,979.2,0.2921,2.9,230.0,0.66,13.7
0.588001053,1.1451,297.4,0.403,0.99,1188.0,473.45,50.9
183.854867,14.996,520.6,0.4202,2.4,345.0,3.36,10.8
2.64830047,2.6395,12668.0,0.873,126.54,3042.0,20225.84,79.8
1.306723495,6.606,12456.6,1.229,27.42,1170.0,443.02,311.7
21.858963291,6.32492,117113.0,0.969,114.63,925.0,172.73,2951.2
23.355341391,4.60672,38524.0,0.842,21.55,601.0,30.96,1144.3
10.32736351,1.889,126.9,0.754,1.25,838.0,116.56,9.7
56.0560754,4.685,1626.0,0.018,1.94,233.0,0.69,27.4
12.4258252,21.841,130.2,0.689,1.27,822.0,108.1,30.0
0.716709761,0.6969,68.4,0.986,1.42,2394.0,7725.24,21.2
3.268695042,3.45188,10091.4,0.065,16.91,1597.0,1539.0,1429.9
6.56226483,4.0144,260.8,0.643,3.07,1290.0,654.67,41.2
302.38867822,3.1229,41320.0,1.134,40.73,238.0,0.76,294.8
0.566796331,5.194,114.8,0.981,1.5,2411.0,7979.99,33.3
12.21828097,2.6969,1843.4,0.778,5.1,835.0,114.59,90.1
242.467406,12.808,340.3,0.173,1.73,286.0,1.59,23.2
1.560158562,3.4248,240156.0,0.712,45.91,1223.0,530.79,459.9
74.92768653,4.74,4119.2,0.796,6.39,409.0,6.62,161.5
9.95667035,3.534,586.8,0.949,3.41,946.0,189.48,16.8
12.4254241,24.98,378.9,0.938,2.17,755.0,76.9,36.0
22.78078241,3.3002,1925.1,0.008,2.17,328.0,2.73,46.4
5.76573396,2.924,248.0,0.708,7.47,1964.0,3518.78,22.2
16.3012727,3.974,259.5,0.88,1.54,557.0,22.73,19.7
31.3351094,6.071,264.9,0.706,1.99,666.0,46.53,16.7
0.552141897,4.985,105.6,1.091,10.04,2206.0,5602.43,42.8
7.51854537,2.845,286.7,0.13,1.42,784.0,89.41,19.4
10.10463142,2.369,114.6,0.571,1.59,1046.0,283.38,24.1
14.12847677,3.685,628.7,0.811,2.73,739.0,70.5,23.0
412.227551,4.303,819.5,0.1894,21.53,529.0,18.57,9.0
0.948950734,4.0245,2133.0,1.246,36.87,2103.0,4636.91,238.6
0.88512187,3.349,136.0,0.766,1.05,1659.0,1797.86,9.9
19.7639874,12.319,51.3,0.489,1.19,900.0,155.45,13.5
8.10363271,3.161,887.9,0.047,2.11,687.0,52.82,39.3
62.366706,4.32,95.4,0.1725,1.88,698.0,56.09,7.1
3.25058201,2.2537,218.4,0.684,1.19,962.0,202.09,24.0
149.526152,3.033,753.0,0.4364,1.69,202.0,0.39,7.6
0.958871144,2.74361,232350.0,0.533,45.91,1743.0,2174.51,1191.2
17.83367834,4.5112,326.9,0.013,2.43,866.0,132.94,154.5
1.183818383,1.393,84.3,0.17,0.91,1775.0,2337.65,12.7
9.7704486,2.4517,1897.8,0.09,2.23,460.0,10.59,58.0
12.607591424,29.1267,79.5,0.996,1.61,809.0,101.31,41.6
0.933749941,6.606,415.3,1.225,12.93,919.0,168.44,88.8
5.960400011,2.8617,828.3,0.8,2.85,890.0,148.26,126.1
13.28689997,3.2825,1039.6,0.017,2.78,715.0,61.8,41.3
0.952374508,3.006,204.8,0.013,1.13,1435.0,1006.13,33.0
6.399101307,4.7439,83326.0,1.039,51.77,1042.0,279.38,154.4
265.2996227,8.8452,100158.0,0.798,33.81,270.0,1.25,616.3
44.638983058,3.04001,36830.1,1.173,50.33,551.0,21.86,488.5
0.566803216,3.325,20.2,0.424,0.54,2642.0,11526.75,15.5
18.73577127,3.0356,567.2,0.785,2.1,568.0,24.66,81.8
366.31509,12.41,336.0,0.4314,2.87,353.0,3.65,13.0
5.2362026,3.148,2019.5,1.379,75.83,1378.0,853.62,28.2
0.618952198,2.8244,8324.1,1.282,4.96,497.0,14.29,259.3
25.166806,2.111,1350.0,0.65,2.72,483.0,12.84,7.2
0.938466959,1.3015,217.4,0.054,1.58,1876.0,2919.17,54.4
38.47674409,5.10744,173168.0,0.458,33.8,463.0,10.85,3487.8
4.33722007,2.4973,358.5,0.053,1.63,996.0,231.86,47.9
79.9201319,4.482,1326.8,0.623,1.81,217.0,0.53,21.9
25.30291816,4.4903,2105.7,0.04,3.95,535.0,19.39,117.7
3.652810043,1.5132,119.4,0.086,0.89,1015.0,250.33,6.0
47.93094546,2.6897,2144.4,1.272,68.02,905.0,158.41,221.1
2.248063246,5.1297,631.7,1.225,30.38,1566.0,1421.38,87.9
7.95825328,4.377,50.0,0.706,1.06,1074.0,314.15,14.7
30.8639476,8.864,256.5,0.907,3.01,743.0,72.05,63.0
2.666961614,2.4774,7583.4,1.276,40.68,1469.0,1104.26,249.5
3.185090259,4.80188,423276.0,0.465,92.5,1564.0,1414.18,1909.2
14.13175309,4.0136,1033.0,0.848,3.02,675.0,49.18,40.1
18.173045009,10.9113,69911.3,0.674,24.39,650.0,42.19,1820.5
0.786260569,4.556,877.1,1.226,15.72,1192.0,477.45,246.0
4.783002698,2.335,1008.7,0.003,2.5,886.0,145.48,70.6
1.51945182,2.95,13.7,0.599,0.5,1901.0,3080.82,9.6
2.464160779,2.427,116.7,1.169,36.93,1709.0,2018.62,27.3
0.447861451,0.8541,265.4,0.427,1.42,2263.0,6221.08,20.3
46.56675437,7.831,801.1,0.87,5.25,708.0,59.34,111.3
12.4239677,16.01,162.4,0.007,0.87,606.0,31.93,12.8
4.309381978,2.8977,310.7,0.034,1.89,1134.0,390.76,42.3
6.993576155,21.2695,2924.0,1.317,101.15,1605.0,1569.11,643.3
2.757584622,0.9267,563.1,0.093,1.01,615.0,33.79,19.6
206.309658,1.498,277.1,0.8152,2.36,361.0,4.01,8.3
10.980246199,3.74464,50078.0,0.733,21.94,821.0,107.47,1555.4
13.5437884,5.7076,6608.7,1.269,32.21,658.0,44.22,114.4
5.62978034,5.847,379.2,0.08,1.61,899.0,154.59,19.1
39.79220077,4.466,610.4,0.019,1.9,458.0,10.38,179.5
9.25801294,2.854,88.1,0.186,1.73,1229.0,539.51,12.9
7.4413445,2.8754,2234.0,1.286,43.5,1136.0,393.59,66.4
31.8055128,3.979,141.7,0.476,0.63,378.0,4.84,10.9
5.65378163,1.9483,366.8,0.439,1.82,1020.0,256.14,37.8
2.182515126,6.8413,114931.0,0.968,128.15,2703.0,12627.67,861.6
3.11604194,1.7763,345.2,0.195,1.59,1123.0,375.55,18.8
3.37487541,3.085,53.8,0.389,0.75,1287.0,649.96,8.3
0.648772102,2.614,31.1,0.368,2.6,3758.0,47393.05,15.0
18.0161227,4.016,499.5,0.023,2.39,768.0,82.38,16.7
25.150788449,7.72717,37582.6,1.025,39.12,686.0,52.23,1504.9
5.2972293,3.799,1210.5,0.022,47.7,2867.0,15961.1,31.8
24.0733775,19.612,1325.7,0.914,27.78,1263.0,601.46,76.9
3.115304946,4.88748,149524.0,0.89,61.66,1404.0,918.39,1398.8
76.81985465,5.16249,229165.0,0.728,46.61,379.0,4.88,2314.5
4.45342418,3.654,46.6,0.569,0.9,1331.0,740.51,16.3
0.782068488,1.239,115.7,0.279,21.02,6169.0,343029.57,4.1
4.85603482,3.078,76.7,0.134,1.05,1266.0,607.42,8.2
276.32360146,9.8964,81.3,0.706,1.21,352.0,3.63,4.6
14.49839316,3.7343,3271.1,0.91,5.16,607.0,32.22,125.6
421.42848194,8.60447,96654.3,0.356,54.16,335.0,2.97,3162.0
0.56678702,3.074,7.5,0.0063,0.27,2356.0,7279.54,11.2
2.88878583,2.977,40.9,0.242,0.84,1423.0,969.05,17.2
161.253747,25.322,2598.4,0.912,4.98,295.0,1.8,54.7
11.0317836,4.753,182.3,0.405,1.45,840.0,117.67,14.1
1.471060209,4.3708,148439.0,0.895,165.15,3693.0,43941.18,563.0
0.9628348,2.259,92.8,0.309,0.81,1648.0,1734.83,7.6
6.03355539,10.049,89.5,0.35,3.34,1598.0,1540.84,26.1
1.49131759,4.721,25.8,0.467,1.26,2475.0,8873.77,10.3
46.8776724,10.041,539.8,0.834,2.62,484.0,13.01,37.5
24.1738244,3.056,532.6,0.251,2.21,595.0,29.69,21.5
1.339670241,1.895,28.6,0.602,1.27,3448.0,33385.02,21.7
10.47548084,2.3024,1070.7,0.664,2.11,540.0,20.15,40.3
16.080657264,2.8701,3076.0,0.051,4.43,614.0,33.64,195.9
2.35197616,5.304,268.0,1.177,21.19,1444.0,1025.78,31.7
2.15045295,4.453,169.1,0.3604,24.27,4340.0,83894.63,25.8
5.19103699,4.222,290.1,0.117,1.92,1183.0,462.91,25.2
7.275040844,7.5377,3001.0,0.547,4.86,833.0,113.64,312.1
53.5991459,6.811,523.1,0.658,2.49,529.0,18.54,23.1
360.33012,15.16,1022.0,0.3698,2.34,200.0,0.38,12.2
12.591656377,5.53385,302584.0,0.629,49.21,642.0,40.23,3990.5
5.47665801,2.5482,648.0,0.788,2.01,741.0,71.0,32.1
0.544561598,1.6053,35.2,0.214,44.9,11804.0,4601339.96,31.1
143.2063047,8.9302,10565.7,0.379,8.9,308.0,2.14,138.8
3.58273837,1.523,360.5,0.143,1.64,1064.0,302.74,11.6
37.60936976,6.8615,27590.8,0.671,15.8,508.0,15.8,971.1
6.62761199,6.15281,227141.0,0.753,82.03,1204.0,496.41,4355.5
207.471349,7.469,229.2,0.3093,1.57,316.0,2.37,8.0
32.657035,5.953,620.4,0.007,3.73,767.0,81.91,17.9
4.816610903,3.82353,80226.0,0.431,26.15,1050.0,287.3,759.1
0.831741499,2.297,1231.1,1.298,41.62,2198.0,5501.14,110.9
0.948951607,4.3809,458463.0,0.959,115.31,1853.0,2796.38,437.1
42.88247951,9.7471,408.9,0.391,3.61,709.0,59.6,112.2
27.6652847,6.633,469.2,0.004,2.21,641.0,39.94,36.1
13.02363236,3.9734,607.0,0.032,2.3,743.0,71.85,50.5
2.005414293,1.934,59.5,0.874,0.65,1216.0,516.85,13.9
19.270825843,4.1281,6660.5,0.169,7.74,661.0,45.05,577.1
2.69636494,3.892,109.0,0.628,1.24,1406.0,925.14,22.2
14.78767172,6.1191,781.8,0.021,3.46,827.0,110.42,39.4
3.74785358,3.713,98.2,0.468,0.89,1093.0,337.14,18.8
6.99130452,2.1568,555.4,0.74,1.95,716.0,62.05,36.3
7.68433346,1.4346,1175.0,0.951,2.58,583.0,27.35,28.5
10.476258265,7.77203,120206.0,0.318,54.13,1077.0,318.44,8251.5
0.566798364,3.172,38.6,0.487,0.66,2272.0,6280.34,14.1
5.90608902,2.409,340.7,0.025,1.77,1012.0,247.83,9.3
44.637111,5.868,282.5,0.029,1.28,432.0,8.22,9.4
5.546083089,2.717,2211.0,0.902,22.27,2336.0,7027.09,56.4
3.47148164,4.679,122.7,0.719,0.85,970.0,209.73,9.5
19.35954117,12.8464,386979.0,0.328,101.44,942.0,186.12,3590.2
84.6877524,10.0248,347.7,0.017,3.37,611.0,32.96,95.1
25.9525478,21.328,478.4,1.228,74.69,865.0,132.4,57.0
5.194256813,7.25775,38851.4,0.378,41.77,1546.0,1349.96,2390.4
12.6119685,6.372,76.5,0.709,1.33,953.0,194.9,12.2
45.1178526,3.737,389.2,0.97,2.78,517.0,16.87,17.3
1.332561398,4.103,150.6,0.783,2.16,2276.0,6330.12,77.1
18.6848377,3.7965,1251.5,0.405,1.93,402.0,6.16,41.2
0.566795728,2.79,18.9,0.653,0.64,2755.0,13656.59,12.4
0.76647343,2.46345,199901.0,0.766,42.33,1628.0,1654.36,545.0
0.730956716,2.097,27.8,0.129,0.57,2192.0,5431.8,11.2
281.35877,7.74,278.5,0.0371,4.22,446.0,9.34,6.2
0.706430188,1.301,50.8,0.288,0.41,1473.0,1116.9,11.0
40.9905002,7.336,297.3,0.048,2.41,627.0,36.5,15.4
38.058140058,8.82403,308873.0,0.63,94.1,736.0,69.39,3602.0
3.609313059,1.7752,1375.1,0.408,3.26,1092.0,336.16,35.0
37.32030954,6.9616,4325.0,1.282,36.96,538.0,19.77,171.3
23.7832097,7.939,256.5,0.01,2.01,725.0,65.26,38.3
0.530972263,3.653,48.6,1.079,9.32,2373.0,7495.0,12.1
0.73094589,4.32,250.2,1.169,17.12,1922.0,3248.17,37.5
45.15535633,5.7845,6208.7,0.063,7.65,523.0,17.68,285.1
330.071558,4.295,616.7,0.681,2.94,286.0,1.58,10.6
234.240739,12.925,464.1,0.944,3.41,329.0,2.77,27.7
0.843379985,1.4474,343.3,0.696,1.7,1541.0,1329.99,53.6
0.592618966,0.811,91.4,0.083,0.86,2103.0,4626.58,14.9
1.247156944,2.6779,134761.0,25.224,26042.9,4120.0,68223.38,92.4
1.573020098,15.574,292.2,1.184,31.6,2113.0,4693.57,195.5
4.020628573,4.4085,20901.0,0.827,16.94,1232.0,543.92,282.6
11.36113254,4.1886,569.5,0.734,2.6,869.0,134.97,57.0
15.3825394,3.815,550.5,0.015,2.14,714.0,61.61,18.4
0.759764419,5.72501,393266.0,0.545,138.54,2715.0,12833.03,1728.1
13.3669309,3.733,12.2,0.4064,0.27,656.0,43.71,7.4
366.74866,12.446,419.1,0.663,2.35,281.0,1.48,9.1
2.800111267,1.0237,706.7,0.806,2.13,956.0,197.81,33.5
13.6396648,5.425,162.7,0.105,1.1,717.0,62.6,13.3
2.479948394,5.7219,150682.0,0.67,35.62,1169.0,441.85,489.6
0.934924739,2.052,73.8,0.309,2.29,3156.0,23533.0,20.3
16.00351679,4.001,668.3,1.209,18.01,586.0,27.83,29.9
35.945188,8.23,72.6,0.1278,1.5,789.0,91.51,4.1
2.489549075,2.4345,2829.7,1.33,59.57,1708.0,2007.56,160.6
2.17813954,2.063,28.6,0.054,1.0,2073.0,4372.75,9.7
21.86965714,5.5177,125.5,0.557,1.51,790.0,92.0,43.5
38.4769457,5.825,259.4,0.981,4.79,814.0,103.72,18.4
17.58751692,4.3773,1377.8,0.106,4.03,706.0,58.6,109.4
326.370361,4.526,568.8,0.4924,22.6,615.0,33.84,13.7
5.868066282,4.1246,436.5,0.801,3.6,1254.0,584.32,97.6
1.33256979,3.293,104.2,0.207,0.97,1692.0,1943.76,18.4
373.43233,16.5,166.7,0.0802,1.48,290.0,1.66,12.9
290.7778719,12.0525,225767.0,0.761,45.27,222.0,0.58,1836.8
10.61368712,3.498,559.8,0.024,2.06,785.0,89.65,18.9
3.40076682,4.7,21.1,0.256,0.69,1540.0,1328.5,7.4
11.01819178,4.635,545.7,0.883,2.64,840.0,117.97,22.0
0.755101928,3.044,119.8,0.464,0.91,1763.0,2287.46,18.1
23.34036251,2.054,615.1,0.25,2.21,601.0,30.94,18.2
4.24263096,2.582,187.6,0.201,1.1,926.0,174.24,15.9
1.540393027,1.75,526.2,0.343,2.17,1502.0,1200.85,72.1
7.305706326,1.4228,264.9,0.826,2.11,972.0,210.72,43.6
197.1455327,2.1145,5664.0,1.251,72.16,498.0,14.53,56.8
5.34264143,2.453,691.3,0.021,1.72,799.0,96.47,19.9
56.40651043,18.4332,102294.0,0.625,21.93,358.0,3.87,1597.3
122.713036,3.999,290.7,0.5737,1.79,393.0,5.66,6.5
8.13121389,4.2386,111.8,0.622,1.58,1117.0,368.36,55.3
0.85450941,3.723,13.7,0.4204,0.35,1928.0,3269.09,9.0
0.905679492,2.1164,2299.0,1.272,35.74,1882.0,2950.42,59.3
1.27228771,2.099,82.9,0.428,0.63,1275.0,624.11,9.5
5.014234733,4.589,6536.0,0.066,10.63,1308.0,692.13,794.3
163.692336,6.853,1138.0,0.028,2.75,274.0,1.34,21.0
22.95062278,4.4814,129.8,0.748,2.17,873.0,137.23,32.9
12.14684625,6.197,70.7,0.687,1.75,1097.0,342.49,27.1
391.33068,12.37,277.2,0.508,1.68,274.0,1.33,10.3
35.882272887,3.95004,101231.0,0.858,35.21,512.0,16.3,3096.9
3.13877646,1.6663,174.1,0.436,0.97,1022.0,257.32,20.2
1.877878538,2.39,47.5,0.248,0.78,1701.0,1977.35,20.6
1.11431205,2.112,160.4,0.141,1.07,1635.0,1691.99,15.5
1.332567005,6.3373,401.3,1.185,27.36,2007.0,3837.83,110.6
55.8224775,5.457,879.6,0.031,2.13,379.0,4.85,23.7
7.07162308,2.587,123.0,0.331,1.42,1162.0,431.05,16.9
5.910371418,3.88962,17219.2,0.065,12.62,1053.0,290.83,990.3
1.352576807,5.49531,317484.0,0.616,161.02,2866.0,15932.27,1365.1
3.78861833,2.808,143.4,0.183,1.23,1158.0,424.17,18.2
20.9794338,3.762,2388.2,1.284,24.76,520.0,17.28,32.2
2.06190864,1.9743,214.0,0.537,1.63,1463.0,1082.28,27.9
49.612757516,7.07603,130460.0,0.929,57.08,536.0,19.46,2070.3
1.213770423,0.5532,1821.0,0.83,0.78,525.0,18.03,111.4
0.761119678,1.43,1112.0,1.129,27.81,2977.0,18660.94,9.7
44.4304059,10.306,238.5,0.025,2.61,680.0,50.42,50.5
2.522590567,1.406,210.2,1.261,25.82,1205.0,499.07,18.5
1.673662758,2.3135,316.4,1.186,23.42,1729.0,2106.67,33.4
2.072177815,4.54864,293717.0,0.641,46.55,1204.0,495.23,590.7
1.831829703,7.289,40509.0,0.788,49.38,2078.0,4410.65,140.4
361.91436,8.68,228.2,0.6901,1.84,297.0,1.84,13.0
2.01948607,5.248,275.4,0.977,2.15,1430.0,988.37,27.9
49.788613011,7.41807,219219.0,0.753,32.57,271.0,1.28,1566.8
2.40435325,6.825,349.6,1.202,24.16,1359.0,806.18,23.3
1.341078755,3.86492,112151.0,0.309,41.8,1968.0,3533.56,1829.3
5.54867998,4.665,68.9,0.095,0.68,882.0,143.26,15.4
1.219034472,2.151,6923.8,0.075,9.82,1845.0,2734.97,99.2
1.08749101,1.6192,126.4,0.979,4.91,3081.0,21388.7,33.5
8.22241355,2.71,1468.6,0.246,2.28,558.0,22.86,67.0
4.18236124,6.70175,193983.0,0.809,69.37,1303.0,680.56,2666.0
0.570953851,0.998,76.1,0.059,1.01,2464.0,8688.17,8.9
17.734020239,7.27595,186680.0,0.837,93.52,892.0,149.48,2905.9
143.1188694,16.8109,255714.0,0.703,53.3,321.0,2.5,1638.0
1.79110997,2.0917,167.5,0.028,1.29,1549.0,1356.76,24.3
2.250826647,1.536,534.4,1.221,30.03,1489.0,1161.8,104.3
9.22961384,2.235,492.1,0.067,2.79,1021.0,257.11,19.3
1.181046137,2.6923,52609.0,1.165,37.78,1389.0,878.27,324.4
14.3400358,5.7,1706.0,0.006,0.68,248.0,0.89,8.0
0.566816802,1.981,94.0,0.414,0.68,1585.0,1483.43,12.9
244.547128,3.59,587.0,0.003,1.74,228.0,0.64,6.4
3.234699282,3.59385,10558.7,0.079,13.06,1356.0,797.62,3003.8
26.0164225,4.1768,41109.0,1.147,61.04,755.0,76.63,285.4
21.8660922,2.03,301.6,0.057,1.88,730.0,67.15,9.2
24.0884178,3.952,387.2,0.376,1.16,386.0,5.26,21.0
315.81065,23.66,541.6,0.094,1.82,212.0,0.47,11.6
8.1280933,3.727,224.1,0.357,1.39,875.0,138.51,10.7
